Category,Track_ID,Track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Jazz,4Bh3FuYbXgUVyUH1Ht8zif,Over the Rainbow,0.268,0.17,8.0,-14.293,1.0,0.0287,0.8959999999999999,0.0413,0.114,0.107,90.732
Jazz,6x3vwHUuWWeV2BQPYO5zTU,What a Wonderful World,0.79,0.25,5.0,-10.66,1.0,0.0355,0.989,0.8759999999999999,0.139,0.284,109.48
Jazz,3b2J6fa1WyxMBtV53AGhIM,What a Wonderful World,0.445,0.247,3.0,-10.78,1.0,0.0463,0.8420000000000001,0.00122,0.106,0.247,170.08
Jazz,4UmEsQfneIu3lXBJ8SyjPZ,Rio,0.7659999999999999,0.693,9.0,-8.613999999999999,0.0,0.0478,0.18,0.0249,0.0615,0.481,117.976
Jazz,57p3QcWwIjVwvAcQpu4hkr,Christmas Time Is Here,0.518,0.447,5.0,-8.384,0.0,0.0283,0.481,0.000526,0.228,0.14,123.757
Jazz,1BxrWlVLhTF4dSUOXaQVYL,Christmas Time Is Here,0.177,0.235,10.0,-12.089,1.0,0.04,0.923,1.26e-05,0.13,0.0595,72.387
Jazz,70zkxzNyrAp6EMVDMwp3xf,Christmas Time Is Here,0.653,0.353,7.0,-11.155,0.0,0.0292,0.0498,0.794,0.18,0.125,88.15799999999999
Jazz,1moEucbMhmAK6KVPoNw6ms,Christmas Time Is Here,0.369,0.3,0.0,-11.994000000000002,1.0,0.0317,0.921,0.000718,0.168,0.24,75.745
Jazz,5xaV3gdr0AZH2S4bWIPkUv,Christmas Time Is Here,0.4639999999999999,0.489,0.0,-8.308,1.0,0.0327,0.16,2.01e-05,0.12,0.414,112.197
Jazz,2DOPHc6rVGVfNr6Zy9dEJ5,Christmas Song,0.603,0.231,5.0,-11.946,1.0,0.0735,0.887,0.0,0.175,0.481,76.742
Jazz,0xW3B9t3MgxB8pY3sTzrLZ,Christmas Song,0.395,0.204,0.0,-13.854,1.0,0.0354,0.885,4.26e-05,0.11,0.282,117.423
Jazz,6m5XypFkwak7RDFLW9Lz1u,Little Drummer Boy,0.674,0.356,9.0,-10.572,1.0,0.0301,0.732,0.00101,0.103,0.356,124.063
Jazz,1vODiM7GSDV355299nkno8,Little Drummer Boy,0.624,0.354,8.0,-11.132,1.0,0.0365,0.163,0.126,0.103,0.534,150.018
Jazz,5D3CqsbhleuRs9lw9TLjN3,Little Drummer Boy,0.634,0.534,10.0,-7.767,1.0,0.0759,0.4379999999999999,0.000304,0.1119999999999999,0.422,114.154
Jazz,3W9Im5FFGBq3xJYZGnLUt8,Little Drummer Boy,0.4479999999999999,0.133,2.0,-13.517,1.0,0.0329,0.8640000000000001,0.0,0.111,0.28,105.19
Jazz,6389D6KdYWtwuCMkalALhV,O Come All Ye Faithful,0.504,0.154,0.0,-12.629,1.0,0.0279,0.913,0.0004089999999999,0.146,0.49,99.158
Jazz,1anwPhq919ymvfLf3XwYaF,Christmas Time,0.55,0.698,7.0,-4.708,1.0,0.0242,0.2689999999999999,0.0,0.0358,0.429,144.03
Jazz,1riRomiJbGrPyapXAJOrfP,Christmas Time,0.505,0.4429999999999999,0.0,-8.649,1.0,0.0249,0.4529999999999999,0.0,0.0647,0.38,76.874
Jazz,19uKP2E52sXMisOt3p5HKK,Rudolph The Red Nosed Reindeer,0.6459999999999999,0.937,2.0,-3.685,1.0,0.0433,0.00881,0.0,0.218,0.68,133.026
Jazz,6PzItyP53mqT5H0xsr50RK,Auld Lang Syne,0.19,0.0818,0.0,-13.694,1.0,0.0401,0.955,0.000138,0.14,0.129,173.34900000000002
Jazz,1ekZBbiUGoWxrQbJiSWogr,When You Wish Upon a Star,0.521,0.41,10.0,-8.141,1.0,0.0256,0.7709999999999999,0.0,0.1169999999999999,0.313,93.249
Jazz,5GPGLK7RiC7uQfAMrLbgSU,When You Wish Upon a Star,0.355,0.3,10.0,-7.864,1.0,0.0274,0.52,0.0,0.122,0.3,133.412
Jazz,3YJyhap9TRm442sYBiAlSP,I've Got My Love To Keep Me Warm,0.519,0.456,0.0,-10.292,1.0,0.0874,0.525,0.0,0.135,0.7040000000000001,110.849
Jazz,2rgy5jboW6egLcbs36GUrd,O Little Town Of Bethlehem,0.429,0.122,0.0,-11.776,1.0,0.0302,0.918,2.69e-06,0.109,0.15,139.054
Jazz,1GpPsjjd4D1jsteGYpGGIN,A Holly Jolly Christmas,0.6809999999999999,0.474,7.0,-8.623,0.0,0.0423,0.621,1.24e-06,0.1369999999999999,0.7,71.957
Jazz,0AFCdYvWWKLPZRw0XNZFvB,Snow,0.5539999999999999,0.4,1.0,-9.898,1.0,0.0985,0.211,0.0,0.235,0.294,84.691
Jazz,292CyCkyobiSf6heGTkDHt,Snow,0.452,0.4579999999999999,4.0,-8.812000000000001,0.0,0.0341,0.173,0.0,0.125,0.149,120.128
Jazz,5EDLYLzDy7O7WQdBYM5udQ,Snow,0.276,0.259,2.0,-17.332,0.0,0.034,0.987,0.866,0.102,0.416,180.901
Jazz,6b9390YxYFLkkXFaVZ9vKb,Snow,0.8079999999999999,0.847,0.0,-7.202000000000001,1.0,0.0512,8.65e-05,0.816,0.0988,0.7959999999999999,123.017
Jazz,0Q2yBqMNgZ3yTJomwApUQJ,Christmas Eve,0.444,0.416,9.0,-7.585,1.0,0.025,0.691,0.0,0.0898,0.346,77.957
Jazz,6jJN5CcJPl5nWHSymon7sO,Hark the Herald Angels Sing,0.439,0.494,5.0,-8.349,1.0,0.0273,0.0726,0.0,0.0938,0.235,78.01100000000001
Jazz,64wUL29PeywZWYfwZOjuqv,Hark the Herald Angels Sing,0.1169999999999999,0.158,4.0,-19.882,1.0,0.0367,0.968,0.918,0.114,0.0615,173.437
Jazz,5AC1gE8p8ncoIGztKmuRm4,Go Tell It on the Mountain,0.573,0.369,0.0,-7.005,1.0,0.0293,0.521,0.0,0.144,0.513,124.056
Jazz,3ZxGN8s7WO7JOif3rqzgM2,Away in a Manger,0.449,0.3339999999999999,6.0,-11.611,1.0,0.0315,0.6679999999999999,0.00062,0.113,0.359,146.028
Jazz,2k46LYW3GXni2EJjBoLqdR,Away in a Manger,0.384,0.215,4.0,-10.657,1.0,0.033,0.853,0.0,0.087,0.475,107.238
Jazz,3OhAJpSE8h7nMtTbRCDpF6,Save Your Love For Me,0.437,0.049,7.0,-16.276,1.0,0.0538,0.912,0.000849,0.11,0.118,88.32799999999999
Instrumental,1fSln3JhzB7Asdi83JTvPa,Promised,0.143,0.000116,0.0,-37.894,1.0,0.0916,0.851,0.973,0.109,0.0,140.571
Instrumental,7dbvv8ZyduO9ztNjkVkyty,Spherical,0.191,0.00866,5.0,-33.943,1.0,0.0511,0.96,0.966,0.105,0.0319,132.161
Instrumental,5hFkGfx038V0LhqI0Uff2J,Glance Out A Casement Window,0.384,0.0189,1.0,-31.119,1.0,0.0395,0.992,0.947,0.0967,0.0834,62.479
Instrumental,3RI7rnK1YgmyRcXq9pkMqQ,This Tender Appeal,0.435,0.0404,4.0,-26.262,1.0,0.0358,0.984,0.96,0.0952,0.193,95.929
Instrumental,6fjZ39b5dT9uZzFsVRLwSi,Calm Wind,0.461,0.0286,0.0,-25.117,1.0,0.0482,0.995,0.986,0.116,0.471,113.851
Instrumental,1b1A6Z7pI8myEX3TSyweOk,A tale to tell,0.386,0.0128,1.0,-28.66,1.0,0.0396,0.991,0.931,0.109,0.189,126.374
Instrumental,3xZBHTUT1gLAmDbPz77ETo,Forevermore,0.47,0.0243,5.0,-24.242,1.0,0.0354,0.994,0.896,0.121,0.331,81.805
Instrumental,1cmigB9I6IRpFqjIbzvSQB,"Suite bergamasque, L. 75: III. Clair de lune",0.335,0.00501,1.0,-33.366,1.0,0.0451,0.993,0.919,0.0618,0.0383,132.085
Instrumental,0jOnZhF75V68VsBObWx2XO,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",0.169,0.0161,9.0,-31.034,0.0,0.0442,0.986,0.86,0.0805,0.0573,128.143
Instrumental,3JdD9wqvohYMjK6BmEHtTP,Satie / Orch. Ducros: Gymnopédie No. 1,0.0921,0.0183,7.0,-31.858,1.0,0.0513,0.942,0.94,0.195,0.039,166.979
Instrumental,2m2GJpBjQNNphaCgBeoj7R,Fracture,0.324,0.0186,2.0,-28.248,1.0,0.0476,0.99,0.934,0.105,0.126,85.297
Instrumental,2Imxyb3LiuXsDFo7Gq5YDs,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",0.406,0.00921,2.0,-31.822,1.0,0.087,0.984,0.906,0.0953,0.303,80.507
Instrumental,1DS4QEIy4juYscI1xWYnad,Pulsar,0.0767,0.00224,7.0,-37.927,1.0,0.0454,0.96,0.929,0.11,0.0383,74.358
Instrumental,6oL6yOWVL8zJfwg2mlkMag,Dans le noir,0.132,0.00735,0.0,-37.541,1.0,0.0494,0.953,0.864,0.103,0.0564,73.273
Instrumental,7pSiVCrdIbpIvn8oNH3XPY,Linea Degli Alberi,0.106,0.0107,8.0,-32.192,1.0,0.0393,0.988,0.937,0.107,0.0389,70.911
Instrumental,122XrAD5sOasFPY1eKUfCt,Dancing on my own,0.511,0.0295,1.0,-25.408,1.0,0.0507,0.993,0.956,0.0965,0.308,71.686
Instrumental,4lu6zYkghmAlCnDcgKqJcY,Halo,0.407,0.114,9.0,-25.778,1.0,0.0499,0.989,0.943,0.0985,0.0614,114.752
Instrumental,7kxKactI72Fl5nZpTpLpJh,Viva La Vida,0.534,0.0413,5.0,-20.459,0.0,0.0558,0.992,0.874,0.107,0.281,115.04
Instrumental,6ff2TinoXWHCn0JnfUAp2b,Rocket Man,0.406,0.0333,10.0,-25.767,1.0,0.0552,0.995,0.946,0.161,0.362,66.066
Instrumental,3Oj3qgVvYddVbPrNBDEWO3,The Times They Are a-Changin’,0.599,0.0455,7.0,-21.333,1.0,0.0595,0.97,0.946,0.112,0.146,112.894
Instrumental,3p9wB5uVvsf0BzqY8y0W3X,Moments with you,0.695,0.134,6.0,-18.424,1.0,0.08,0.987,0.952,0.111,0.429,81.929
Instrumental,6AYKnVV6OEgnOreURn48Kt,Gambrels of the Sky,0.489,0.119,5.0,-23.428,1.0,0.0805,0.987,0.947,0.104,0.0731,125.535
Instrumental,1ZF4Elt0Sxg8UrQ186jbXn,Bloom,0.542,0.0521,11.0,-24.163,1.0,0.085,0.991,0.952,0.111,0.395,107.158
Instrumental,0d1TNdaJWOePFAiSIiZJZ3,The Time Traveler,0.739,0.126,7.0,-19.4,1.0,0.0616,0.983,0.9,0.111,0.186,126.113
Instrumental,7EaZOfcQgKj53K2FPKWpIk,Guarisci il mio Cuore,0.498,0.0749,4.0,-22.481,0.0,0.0473,0.982,0.925,0.111,0.263,106.329
Instrumental,6ZUiOA4kUpxwHoqgTq502w,Dahlia,0.696,0.0748,7.0,-19.943,1.0,0.0555,0.962,0.934,0.111,0.453,102.852
Instrumental,6HcSIn5EsFz20aillG9Itv,Maine,0.48,0.0758,4.0,-20.04,1.0,0.0537,0.991,0.965,0.111,0.17,104.653
Instrumental,1LjYFVvhXmuP3RgErQBYkH,Innocent Face,0.678,0.0733,9.0,-17.869,1.0,0.0583,0.972,0.787,0.103,0.386,125.233
Instrumental,0ScIojb6Imo343SGP7yEQa,Les Étoiles,0.711,0.141,2.0,-17.109,1.0,0.0741,0.988,0.934,0.108,0.289,96.023
Instrumental,22BqJ4x6hb0oRhtyvToTon,Peaberry,0.517,0.108,9.0,-19.087,1.0,0.0857,0.991,0.953,0.113,0.263,83.59
Instrumental,7iTKgLh1OzQHw1TwYFSMGa,Sanctuary,0.398,0.00578,6.0,-25.436,1.0,0.0464,0.993,0.969,0.102,0.27,57.701
Instrumental,0X3mDFl8poPzyNQmrTe9fr,Afterlight,0.383,0.0143,1.0,-30.279,1.0,0.0444,0.993,0.914,0.0975,0.183,71.029
Instrumental,7LTVGmS15JBwO11pTS4ykt,Hammock,0.244,0.0263,11.0,-30.297,1.0,0.0504,0.982,0.933,0.108,0.298,130.877
Instrumental,6Qqto6duuFLcAUvTEsacwS,Cataverdis,0.414,0.0149,1.0,-33.573,1.0,0.0477,0.995,0.963,0.108,0.314,97.29
Instrumental,7geKBGxxwkJI9AKgEFXvXJ,A Place For The Mind,0.133,0.000778,1.0,-36.902,1.0,0.0507,0.953,0.869,0.11,0.0464,69.847
Instrumental,3tf0epgGh6Zbh2skKajYjw,Simien,0.0602,0.00961,7.0,-34.583,1.0,0.0498,0.923,0.989,0.0922,0.0942,64.154
Instrumental,4TGVSsk5tV5rPA2eZ5QW2s,Echoes,0.148,0.0137,7.0,-37.611,1.0,0.0422,0.972,0.936,0.119,0.0382,137.908
Instrumental,51cHdrCG6qyH5r9BPRK2K0,Incipits,0.0783,0.00478,2.0,-37.274,1.0,0.0539,0.961,0.95,0.113,0.112,80.186
Instrumental,5yd9MBabXglxnZF8ZH5MQP,Release Me,0.152,0.00504,0.0,-34.183,1.0,0.0432,0.953,0.928,0.102,0.0303,136.702
Instrumental,2GMPd1Imsdm4l9nQAdLKEe,Life As We Knew It,0.602,0.0814,5.0,-19.442,1.0,0.0631,0.986,0.932,0.112,0.173,94.146
Instrumental,2Ydby2f4z6soHFOJ5vwksZ,Tiempo Diferente,0.734,0.0537,9.0,-19.145,1.0,0.0515,0.968,0.912,0.121,0.217,100.338
Instrumental,2sVKwpi20O0WkibAdxWQk4,Saudade,0.593,0.186,7.0,-12.437,0.0,0.113,0.956,0.701,0.124,0.485,107.09
Instrumental,5tbaj51irlL5qMPt9aokTV,Não quebre meu coração,0.801,0.233,3.0,-15.083,1.0,0.0541,0.925,0.854,0.106,0.224,119.997
Instrumental,2EGESNjQMOr0WPl9RCmtQo,Senza Fine,0.665,0.108,9.0,-16.144,0.0,0.0507,0.937,0.909,0.107,0.376,89.718
Instrumental,7AR7xW0wCscHZeYf2zj7Fc,Upwards,0.0913,0.00243,1.0,-34.824,1.0,0.0582,0.803,0.877,0.109,0.0342,73.04
Instrumental,6IlOnQUzJckb3KXqUXAbVt,distant star,0.217,0.0102,0.0,-37.553,1.0,0.0368,0.878,0.919,0.0644,0.116,68.338
Instrumental,0XAITZHrtlpUeRo00FoTLP,Conclusions,0.105,0.0195,0.0,-28.297,1.0,0.0465,0.991,0.929,0.105,0.031,90.303
Instrumental,57lzy4rzWaqaFfTMw8y0cJ,Andromeda,0.211,0.0253,0.0,-31.533,1.0,0.0362,0.989,0.833,0.0937,0.038,71.514
Instrumental,1oYc7762RLlwGXpVtUh3Bf,Angelus,0.271,0.0544,11.0,-31.557,0.0,0.0494,0.977,0.762,0.0917,0.0676,73.149
Instrumental,2aapVsnqPkQbJ3RqeIjkUR,"Violin Concerto In D, Op. 61: 2. Larghetto -",0.111,0.0275,7.0,-31.471,1.0,0.0544,0.806,0.00738,0.11,0.0378,74.22
Instrumental,1mlcwL59plBEfB7Db4uig9,"Beethoven: Piano Sonata No. 11 in B-Flat Major, Op. 22: II. Adagio con molto espressione",0.363,0.00981,3.0,-32.248,1.0,0.0422,0.994,0.889,0.0919,0.0457,124.683
Instrumental,0MvHeP2d9T5QNobS63IixM,"Beethoven: Piano Trio No. 6 in E-Flat Major, Op. 70 No. 2: III. Allegretto ma non troppo",0.296,0.0565,8.0,-25.848,1.0,0.0427,0.982,0.783,0.109,0.185,139.866
Instrumental,0EKPj41uhOc0r0UjkKbjsm,"Sonata for Cello and Piano No. 4 in C Major, Op. 102 No. 1: I. Andante",0.183,0.0075,0.0,-33.087,1.0,0.0395,0.974,0.59,0.0731,0.127,66.333
Instrumental,5ckuOHV2Yv1uLUj1t0cRr8,"Klavierkonzert Nr. 5 Es-Dur, Op. 73: II. Adagio un poco mosso",0.256,0.0186,11.0,-28.795,1.0,0.0369,0.99,0.885,0.0735,0.0443,88.123
Instrumental,46f2FSh1nSGyeYJsVXE9YW,Until There Was You,0.598,0.077,8.0,-17.368,1.0,0.105,0.984,0.807,0.112,0.181,189.044
Instrumental,4hVSKXlQnmI4TA6I6DKSk5,Relaxing,0.419,0.0209,0.0,-27.56,1.0,0.0363,0.923,0.949,0.0939,0.194,99.927
Instrumental,0qn4Rod7IKAJpJB6Rc5Tuz,Not Just Anybody,0.766,0.133,9.0,-17.873,1.0,0.1,0.961,0.861,0.107,0.217,117.55
Instrumental,14ZXH12Uk9RJStH5x1RoXT,You Don't Know Me,0.627,0.0505,10.0,-22.239,1.0,0.0651,0.98,0.933,0.111,0.186,79.504
Instrumental,2kuGJ5Dfda4zr6j3AtSU4m,Train Ride,0.581,0.0832,9.0,-19.642,1.0,0.107,0.953,0.856,0.0967,0.18,65.419
Instrumental,1y9eslcDsTi75UfkTHuyQZ,blurred,0.648,0.576,7.0,-8.513,0.0,0.0254,0.921,0.878,0.178,0.189,145.043
Instrumental,5qVYvn1qfR6oIsV2O3WgxN,Beauty,0.79,0.427,5.0,-15.717,1.0,0.058,0.751,0.911,0.0978,0.292,129.996
Instrumental,4cPDwwClSmyI85odEgVVgm,Bar Breeze,0.9,0.269,8.0,-11.537,1.0,0.122,0.508,0.686,0.175,0.614,139.986
Instrumental,4KFkKyUl1er3ta67yoQHHz,New Season,0.794,0.134,6.0,-12.686,0.0,0.0834,0.924,0.928,0.112,0.441,140.124
Instrumental,0mj2sBzTr6l1klNonBbLyG,Pineapple Buddies,0.773,0.153,6.0,-16.781,1.0,0.109,0.817,0.761,0.213,0.647,80.14
Instrumental,4HGXJaw3H9ED4ACfYd6ZhV,How High - Instrumental,0.796,0.502,7.0,-6.839,1.0,0.123,0.00025,0.835,0.124,0.498,91.561
Instrumental,1CN7QqI6Cd9qsCjS1qXlRo,Full Level,0.735,0.498,4.0,-12.132,1.0,0.0424,0.0587,0.866,0.219,0.53,83.969
Instrumental,501Cc7uHAE8rUkE1ey5P5k,Sunny Side Up,0.567,0.758,4.0,-7.76,1.0,0.065,0.539,0.823,0.128,0.287,172.049
Instrumental,6EmXNRPhpf4ZSqVXkJqUiH,bop,0.804,0.325,4.0,-7.839,0.0,0.0828,0.591,0.86,0.106,0.813,92.033
Instrumental,7GIBH22qY9MFfnoZZtBn4P,oasis,0.783,0.4,8.0,-8.558,1.0,0.0414,0.871,0.894,0.128,0.424,87.996
Instrumental,5wTr5jU2T9JIkvP3TdJNaL,left_right,0.808,0.547,5.0,-7.97,1.0,0.0608,0.388,0.876,0.0857,0.505,80.039
Instrumental,6lAh5CErP733AMCPR83AUB,Paris,0.739,0.277,7.0,-14.284,1.0,0.12,0.841,0.893,0.0921,0.638,84.985
Instrumental,3E2Pg1yzsbpnFswEPPhUO6,Fresh Opportunities,0.821,0.63,8.0,-7.164,1.0,0.0821,0.000895,0.889,0.101,0.583,81.98
Instrumental,75auF6xIkTmj6LRPr0VRqX,LzmD - Move On,0.682,0.381,5.0,-15.28,1.0,0.079,0.55,0.877,0.0969,0.728,142.074
Instrumental,3kSNdHcFAtT2PRIDhhEfPf,Resurrected,0.58,0.325,9.0,-10.495,0.0,0.0532,0.844,0.946,0.102,0.436,78.938
Instrumental,6amvFwenSMBzEliXcGIduy,same dream,0.629,0.206,0.0,-23.399,1.0,0.0614,0.815,0.52,0.0991,0.142,77.951
Instrumental,7lVQF7EPlV3AK3AFqCklp6,Happy Thoughts,0.76,0.482,1.0,-9.272,0.0,0.0988,0.287,0.796,0.0509,0.296,74.988
Instrumental,6UFRV34euOz5X7sCfJgGyV,maskros,0.712,0.293,0.0,-12.192,0.0,0.0715,0.845,0.786,0.122,0.413,77.08
Instrumental,5pbMjvDEHdFVRkxjNeaUFu,Lush,0.769,0.108,11.0,-18.875,0.0,0.0977,0.877,0.914,0.108,0.374,140.033
Instrumental,6222XJYoLxi9EQ2KnmSJCX,VVS,0.701,0.732,9.0,-6.752,0.0,0.0313,0.177,0.346,0.107,0.188,145.034
Instrumental,6GfH6Y1L94563PL4sQxmzk,Twenty Ten,0.674,0.583,5.0,-6.975,0.0,0.0305,0.0494,0.794,0.162,0.0677,142.007
Instrumental,5l5rUCU2QAA1sXTuNPlMHZ,Hakuna Matata,0.65,0.382,0.0,-12.34,1.0,0.0275,0.313,0.881,0.103,0.348,125.035
Instrumental,2uCgOs0VUkQYlnXtfi4uuK,Primo,0.586,0.325,5.0,-9.798,0.0,0.0619,0.896,0.84,0.211,0.434,185.956
Instrumental,471EXpx1r3ht0t2yhkTewm,"It's Ok, B U",0.742,0.567,10.0,-9.272,1.0,0.0569,0.266,0.882,0.0701,0.762,91.986
Instrumental,2RfOBk0HoyAKNQMX6gWbDW,Raincoat,0.823,0.444,5.0,-7.97,0.0,0.0319,0.464,0.867,0.121,0.258,88.029
Instrumental,2UKmdTfUbFrOacKeS3qkJS,Remedies,0.87,0.334,1.0,-11.023,1.0,0.0878,0.61,0.958,0.105,0.583,120.135
Instrumental,1EDesWUrHjghCMZb0jjbS3,Stones,0.777,0.285,7.0,-12.81,0.0,0.0724,0.754,0.897,0.107,0.143,139.992
Instrumental,5ffzlptK9U9oGU2h8H9mPl,Lunar Lull,0.704,0.174,9.0,-12.761,0.0,0.154,0.9,0.961,0.12,0.87,82.014
Instrumental,0PVE2LWeI2sASeUpK3kTlY,Stardestroyer,0.746,0.722,2.0,-10.052,1.0,0.0387,0.142,0.864,0.137,0.267,140.037
Instrumental,4NYpYKCKpi2AfaDkKgwV7G,Spider Ceiling,0.824,0.548,7.0,-7.988,1.0,0.0707,0.0608,0.839,0.124,0.227,140.092
Instrumental,3xCcwfjK0erfnNFl3BdDRm,Lauda,0.801,0.542,8.0,-8.047,1.0,0.0613,0.0143,0.813,0.0875,0.594,94.963
Instrumental,4WGL5cz4peREOVOv8FWemf,Willfully Blind,0.801,0.416,5.0,-12.78,0.0,0.0683,0.0946,0.724,0.12,0.257,145.085
Instrumental,4ucUpBGCkqOzjkNGA9pG3G,Army,0.791,0.297,10.0,-7.284,0.0,0.062,0.00746,0.796,0.112,0.23,101.016
Instrumental,6ilctnbVwEWTURCfY6kCWH,Who's Driving?,0.645,0.306,5.0,-7.424,1.0,0.0287,0.786,0.0669,0.192,0.131,76.976
Instrumental,1lcF9TobcLEKVrMXW9hUDP,la vie,0.424,0.32,0.0,-12.275,1.0,0.0367,0.802,0.739,0.125,0.0917,131.902
Instrumental,3lrBu4V4yz4VuFPJe5HNWy,Upper Lows,0.743,0.455,0.0,-7.297,0.0,0.106,0.153,0.898,0.11,0.484,84.969
Instrumental,6iL3rLqWJpFkMwYL5kKNrF,balcony,0.641,0.196,7.0,-11.891,1.0,0.0496,0.899,0.893,0.116,0.118,78.013
Instrumental,23qAxDhazTIB0AvnmPKaFS,poolside,0.548,0.233,10.0,-17.125,1.0,0.0632,0.9,0.913,0.112,0.338,64.993
Instrumental,07mtxPnVwfhAjkDyQE1E6s,hitman,0.52,0.372,6.0,-15.164,0.0,0.0521,0.447,0.877,0.103,0.391,140.0
Instrumental,1TbEJzyaY8hRgyqX2vOFs0,Project X,0.711,0.423,5.0,-12.456,1.0,0.0649,0.512,0.863,0.107,0.0373,139.97
Instrumental,1URMoYHbn66BXWNoymgg0o,Onimous,0.662,0.675,6.0,-9.49,0.0,0.0428,0.0117,0.608,0.114,0.0672,65.005
Instrumental,3H2B44AsFACyQt7RTvqyuf,Friction,0.742,0.348,11.0,-12.434,0.0,0.0416,0.0152,0.866,0.131,0.101,128.002
Instrumental,5235VAsve3HlQYNQpqqCkh,Marigold Express,0.846,0.328,10.0,-8.676,0.0,0.0592,0.0652,0.889,0.0744,0.333,79.981
Instrumental,1cr4Bryahz6t1UYhDFSuKK,Gingerly,0.686,0.409,7.0,-7.815,1.0,0.13,0.429,0.912,0.108,0.494,87.996
Instrumental,3vExLh6xNxV6mVGwEqDjgo,Morning,0.716,0.418,7.0,-10.197,0.0,0.071,0.165,0.815,0.138,0.333,90.087
Instrumental,1Mgfv6ihHH5ZjQkA2bagUg,Heroic,0.517,0.146,7.0,-15.963,0.0,0.0345,0.858,0.926,0.107,0.138,56.907
Instrumental,2CZEvQKqgtNLwWqkdyc2yy,moonwatch,0.559,0.0458,7.0,-18.97,1.0,0.0706,0.947,0.899,0.115,0.268,74.194
Instrumental,4baez3KIhzdnOIhyS4TNeG,Soul of Serenity,0.47,0.176,6.0,-18.13,0.0,0.0294,0.99,0.883,0.095,0.0348,69.986
Instrumental,6weHje3zmObTuMqPaTBxD7,sleepy hat,0.297,0.0788,6.0,-13.954,1.0,0.0416,0.945,0.926,0.0902,0.0648,160.934
Instrumental,0YmkDHPWe86vQDCtbubz14,after dark,0.554,0.183,0.0,-20.61,1.0,0.0288,0.877,0.883,0.091,0.0614,109.984
Instrumental,1GpbWfwb4rR7UiNfaKdZ16,northen lights,0.814,0.274,5.0,-10.074,1.0,0.0551,0.915,0.871,0.149,0.401,125.007
Instrumental,5ot2Nv3COru7DqNd8PaFy5,projection,0.923,0.228,7.0,-12.418,1.0,0.0634,0.78,0.931,0.0987,0.503,124.98
Instrumental,5wZetUDyN1GQypcfUyxPqo,We Are Love,0.824,0.155,6.0,-19.637,0.0,0.0695,0.665,0.322,0.0777,0.0867,148.11
Instrumental,2SIG8r7jJLXc9Q3fAOUrwx,Tough Night,0.704,0.465,3.0,-12.648,0.0,0.105,0.916,0.881,0.154,0.755,131.992
Instrumental,3oY2RXnYoPhtf6r552KfbN,the clearing,0.879,0.218,3.0,-16.681,1.0,0.0777,0.566,0.79,0.103,0.663,129.997
Instrumental,0VMPNNbZcV6aP0O9ZCLNhe,Friday,0.684,0.195,2.0,-12.286,0.0,0.107,0.952,0.955,0.103,0.294,80.28
Instrumental,1VkY2mmufR03gKcIhLRk0L,The Careforce,0.619,0.317,10.0,-16.949,1.0,0.0643,0.544,0.926,0.131,0.131,90.012
Instrumental,32j4lUE7CpoTIGUVM2ZN9n,Rugged Soul,0.698,0.559,9.0,-15.42,0.0,0.0501,0.481,0.916,0.0902,0.962,159.95
Instrumental,6YsXDpB5gqbNZiAIn8T4Ty,Upward Falling,0.647,0.186,9.0,-18.718,0.0,0.031,0.851,0.886,0.101,0.2,80.008
Instrumental,5wPmobhPmZI7p0jWIBb3eT,Through the Portal,0.639,0.265,9.0,-12.847,1.0,0.0299,0.693,0.835,0.0989,0.135,74.994
Instrumental,1uxCLfcGWYFtwIZVXNy1hw,variomatic,0.908,0.354,1.0,-11.038,1.0,0.0907,0.868,0.901,0.0999,0.783,136.016
Instrumental,6dHozDVKUUc7fm26EgrP2E,Afterglow,0.585,0.698,0.0,-8.885,0.0,0.0732,0.76,0.892,0.104,0.531,145.183
Instrumental,0vpCjZxZ03dHk71gT6WdHR,Ginger and Lime,0.728,0.636,7.0,-7.792,1.0,0.0606,0.0875,0.852,0.0667,0.297,85.985
Instrumental,1ppAYsMbptKwowB1Za8g7A,In the Quarry,0.74,0.506,10.0,-5.919,1.0,0.0463,0.91,0.635,0.085,0.0431,170.07
Instrumental,2jK4MSRgDJ4UNC6hkWLamf,teardrops,0.683,0.098,2.0,-19.329,1.0,0.0363,0.82,0.952,0.0853,0.0417,140.0
Instrumental,6GtjKPUoHi5CronjJabgNx,Wonderwall,0.64,0.327,6.0,-10.384,0.0,0.0965,0.000431,0.822,0.118,0.488,80.003
Instrumental,5V2azMg4sx0aDJ9WSWGHbB,don't know why,0.757,0.12,10.0,-21.06,1.0,0.0661,0.928,0.938,0.0843,0.225,87.986
Instrumental,7At06F36OuKs3H6OjsTKnm,Her Hair,0.403,0.398,9.0,-12.706,0.0,0.0472,0.965,0.876,0.11,0.629,147.785
Instrumental,2NDAiSSorPzaQ7i5sx4dDI,Swell,0.553,0.395,11.0,-16.693,1.0,0.109,0.818,0.926,0.0903,0.487,79.975
Instrumental,1XvjgA7MDT5F7Zpa9rGUR5,Fresh Fruit Brunch,0.733,0.338,10.0,-8.259,0.0,0.147,0.432,0.859,0.121,0.737,82.979
